"_id","id_org","ord","phone","owner","owner_fio"
"279404","4383","1","549850,505664,89188381415","",""
"279405","1795","1","541465","",""
"279406","12095","1","402691,530065","",""
"279407","6391","1","592600","дежурный",""
"279408","8536","1","551627,89284949808","",""
"279409","6876","1","551096","",""
"279410","2099","1","778378","заведующий",""
"279411","2099","2","778136","проходная",""
"279415","12431","1","89284976446,496446","",""
"279426","12433","1","501766,990506","",""
"279427","1631","1","240223","",""
"279428","11074","1","88007777771,89633760114","",""
"279430","12434","1","89289288022,89284947406","",""
"279436","2829","1","440612,969422","",""
"279439","8322","1","500768","",""
"279443","3850","1","762394","",""
"279448","11112","1","89289289288","",""
"279451","3074","1","762818,761843,767819","",""
"279452","12298","1","89188343100","",""
"279453","11674","1","89284894812","",""
"279457","12435","1","89618208205,89188311240","",""
"279461","12436","1","516762","",""
"279462","9392","1","511221,991797","",""
"279463","11821","1","949599,89188249599","",""
"279467","11609","1","403837,910901","",""
"279469","6645","1","499150,89282629150","",""
"279470","9056","1","89284974830","",""
"279475","12150","1","449955,971493","",""
"279477","11848","1","649759","",""
"279479","833","1","769410,769450,767837","",""
"279480","3085","1","537349","приемная",""
"279481","3085","2","539385","бухгалтерия",""
"279484","12437","1","499222,89014979222","",""
"279491","10958","1","958573,89188378580,89188258573","",""
"279492","9735","1","547018,440619","",""
"279493","3919","1","550909","",""
"279494","11130","1","500100","",""
"279495","4299","1","775406,571098","",""
"279496","10663","1","931545,89604007724","",""
"279497","11190","1","981474","",""
"279498","7778","1","536864","",""
"279499","9653","1","546889,546898","",""
"279500","8700","1","443614","",""
"279501","2435","1","531484","",""
"279502","6596","1","534533","",""
"279503","9374","1","89188229379","",""
"279504","12209","1","492531,89014972531","",""
"279505","7792","1","548509","",""
"279507","12413","1","89284987726","",""
"279508","6538","1","576757","",""
"279510","6666","1","769420","",""
"279513","12438","1","89094751369,89618249080","",""
"279514","9501","1","240011,944733","",""
"279517","11511","1","518321","",""
"279520","11490","1","89188382899","",""
"279522","12220","1","89286875360","",""
"279524","11552","1","89284950705","",""
"279528","843","1","538563","",""
"279532","12439","1","532437,89888302702","",""
"279539","3640","1","440106,758900","",""
"279546","12440","1","89627440404","",""
"279553","12441","1","89289320735","",""
"279556","3450","1","519770,766768,762305","",""
"279558","11657","1","89187094937,988327","",""
"279563","734","1","761679,769336","",""
"279564","3369","1","740283,443929","",""
"279565","3347","1","240494,999209","",""
"279567","11864","1","441718,967662","",""
"279569","8685","1","754242,987252","",""
"279570","7398","1","754242,987252","",""
"279571","6991","1","540052,959123","",""
"279572","8998","1","535801","",""
"279574","3343","1","540052","",""
"279575","9136","1","550664,447470,970312","",""
"279576","11002","1","744883,447470,550664","",""
"279578","9329","1","977540,89194244439","",""
"279581","8770","1","442487","",""
"279582","11439","1","982416,89188282416","",""
"279583","12173","1","89094744888","",""
"279584","3487","1","742478","",""
"279586","11442","1","519601","",""
"279587","11936","1","89604055522","",""
"279592","12442","1","552368,89188280685","",""
"279593","8601","1","921960,89194240777","",""
"279594","7561","1","440653,522144","",""
"279596","8426","1","974524,442907,967296","",""
"279598","8860","1","958101,89188258101","",""
"279599","10684","1","552225","",""
"279602","12443","1","404474,494474","",""
"279604","8972","1","935002,649908","",""
"279608","10979","1","89284980008","",""
"279612","12233","1","539354,89188230080","",""
"279615","11830","1","970962","",""
"279617","12444","1","89188274125","",""
"279619","11321","1","403403","",""
"279626","12445","1","403195","",""
"279627","7628","1","545459,89624945552","",""
"279630","7226","1","959333,89188259333","",""
"279631","2804","1","31229,31460","приемная",""
"279632","12134","1","548827","",""
"279633","9885","1","990293,89188290293","",""
"279634","9601","1","492597,89618221638","",""
"279637","12446","1","540808","",""
"279640","10903","1","981222,89888307600","",""
"279641","11510","1","536562","",""
"279644","7266","1","527676","",""
"279646","12155","1","566510,565807","",""
"279648","12176","1","945022","",""
"279654","9504","1","250947,960310,563103","",""
"279658","7743","1","552196,496660","",""
"279662","12215","1","552196,496660","",""
"279663","10637","1","941235,89188241235","",""
"279666","10028","1","8782261416","",""
"279668","3040","1","533099,960310","",""
"279676","11056","1","89604037832","",""
"279677","10702","1","89888777222","",""
"279678","1353","1","441071","",""
"279679","1562","1","500849","",""
"279682","11154","1","935533,89188235533","",""
"279685","11521","1","988699","",""
"279688","12352","1","280340,89194250549","",""
"279690","11512","1","505557,969443","",""
"279693","9422","1","936060,89618249719","",""
"279699","7396","1","531143","",""
"279700","11001","1","505900","",""
"279701","7673","1","547659","",""
"279705","4134","1","540882,537890","",""
"279707","11398","1","530281","",""
"279709","2030","1","530281","",""
"279713","11727","1","280833","",""
"279714","7058","1","553000,553311","",""
"279716","2031","1","532380,441009,250831","",""
"279718","1687","1","522827,522829","",""
"279724","10639","1","513678,748449","",""
"279725","9629","1","250792,929531","",""
"279736","3788","1","527606,524208","приемная",""
"279737","3788","2","527270","бухгалтерия",""
"279739","10726","1","949059","",""
"279748","3","1","551835","",""
"279751","12310","1","404801,89187064009","",""
"279754","8912","1","444421","",""
"279760","12448","1","253460","",""
"279764","12449","1","89627469255,745980","",""
"279766","12450","1","89888747758","",""
"279768","10556","1","494422,89014974422,757285","",""
"279770","8095","1","89286897711","",""
"279771","4385","1","493295,947057","",""
"279775","12451","1","89888770011","",""
"279777","7406","1","563246","",""
"279783","12452","1","89284903399","",""
"279788","12453","1","89631785548","",""
"279789","7713","1","539777","",""
"279794","11852","1","535464,89094776976","",""
"279795","11679","1","640697,89034837353,89627476833","",""
"279796","12074","1","640697,89034837353,89627476833","",""
"279797","7403","1","547315,89034837353,89627476833","",""
"279798","9026","1","649364,649964","",""
"279802","12454","1","250793,89194229312","",""
"279803","6858","1","254463,442026","",""
"279808","12455","1","749884","",""
"279809","6245","1","443365,764165","",""
"279811","11595","1","441481,499690","",""
"279815","12456","1","944726,938147","",""
"279817","9281","1","505928,526011","",""
"279818","7708","1","522899","диспетчер",""
"279819","7708","2","505928","аварийная",""
"279820","7708","3","526011,524163","директор ",""
"279821","7708","4","527846","бухгалтерия",""
"279822","5324","1","505928","аварийная",""
"279823","5324","2","522899","механик",""
"279825","12308","1","955711","",""
"279830","12457","1","254412","",""
"279832","10626","1","89054884445","",""
"279833","8482","1","535413","",""
"279834","11023","1","89064940878","",""
"279835","6877","1","761584","",""
"279836","1755","1","767016,767006","",""
"279837","11596","1","441439,975397,89188275397","",""
"279841","10998","1","403776","",""
"279861","12363","1","496660,89604055100","",""
"279867","12458","1","89286878212","",""
"279870","12459","1","89280675645","",""
"279872","10946","1","755050,89188306023","",""
"279876","11313","1","997997,89888349009","",""
"279878","9471","1","528630,917429","",""
"279884","5884","1","23938","",""
"279888","11436","1","36759","",""
"279889","11437","1","38044","",""
"279890","11434","1","51468","",""
"279891","11435","1","21192","",""
"279895","12460","1","32632,89188305038","",""
"279900","12461","1","34602","",""
"279903","12462","1","90552","",""
"279904","11546","1","89187025445,404733","",""
"279908","58","1","444366,534119","",""
"279909","3320","1","251143,251147","",""
"279915","12463","1","550280,553480","",""
"279918","12270","1","253120","",""
"279921","12464","1","917333","",""
"279922","12276","1","492999,917272","",""
"279923","12254","1","89184333352,979567,405430","",""
"279927","11781","1","89280736424,89280736400","",""
"279932","12466","1","404932","",""
"279935","12467","1","405188","",""
"279940","12468","1","973185","",""
"279966","9474","1","250100,89280700310","пр.Коста, 92",""
"279967","9474","2","540025,89288591987","ул.Ватутина, 72",""
"279968","9474","3","577755,89280700140","ул.Владикавказская, 30 (р-к =Алан=)",""
"279969","9474","4","534059","ул.Маркова, 21",""
"279970","9474","5","89280714526","ул.Пушкинская, 58 (р-к =Привоз=)",""
"279971","9474","6","36238,89284987221","Правобережный р-н, г.Беслан, ул.Мира, 3 (Дом Быта)",""
"279972","9474","7","22500","г.Моздок, ул.Юбилейная, 1",""
"279976","12469","1","89188213921","",""
