"_id","org_name","org_http","org_email","org_cache_mode","org_parent_id","org_cache_address","org_address_index","org_address_region","org_address_district","org_address_city","org_address_street","org_address_building","org_address_corp","org_address_street2","org_address_building2","org_address_corp2","org_address_other","org_address_x","org_address_y","org_small_name"
"13049","ОЛИМП магазин","","","10 - 20 ","0","г. Владикавказ, пр-т. Коста 278 ","","1","0","1","15","278","","0","","","","43.050857","44.654874","олимп магазин"
"13050","НИКА юридическая фирма","www.juristnika.ru","juristnika@gmail.com","09 - 18 вых.: сб. вс. ","0","г. Владикавказ, ул. Барбашова 14 ","","1","0","1","98","14","","0","","","","43.030105","44.665313","ника юридическая фирма"
"13051","ГОРОДСКАЯ аптека","","","круглосуточно","0","г. Владикавказ, ул. Барбашова 64 /пр-т. Ген.Доватора 26 ","","1","0","1","98","64","","4","26","","","43.027217","44.65439","городская аптека"
"13052","СТОМАТОЛОГИЯ","","","10 - 19 вых.: вс. ","0","г. Владикавказ, ул. Владикавказская 65 ","","1","0","1","7","65","","0","","","","43.055453","44.621451","стоматология"
"13053","DISCOVERY TRAVEL агентство путешествий","","discovery.tr@yandex.ru","10 - 19 вых.: вс. ","0","г. Владикавказ, ул. Джанаева 26 ","","1","0","1","183","26","","0","","","","43.032721","44.682303","discovery travel агентство путешествий"
"13054","ТЕХНИКА ОХРАНЫ","","to77776@mail.ru","10 - 17 вых.: сб. вс. ","0","г. Владикавказ, ул. Гостиева 2 ","","1","0","1","195","2","","0","","","","43.027275","44.684748","техника охраны"
"13055","СТРОЙКРЕПЕЖ","","","09 - 19 ","0","г. Владикавказ, ул. Владивостокская 10 ","","1","0","1","432","10","","0","","","","0.0","0.0","стройкрепеж"
"13056","УСПЕНИЕ благотворительный фонд","","","","0","г. Владикавказ, ул. Куйбышева 124 а ","","1","0","1","192","124 а","","0","","","","43.032319","44.71081","успение благотворительный фонд"
"13057","КЛАДОВАЯ ЗДОРОВЬЯ","","","09 - 20 ","0","г. Владикавказ, ул. Бородинская 29 /ул. Церетели ","","1","0","1","194","29","","204","","","","0.0","0.0","кладовая здоровья"
"13058","АККУМУЛЯТОРЫ дежурный магазин","","","08 - 21 вых.: вс. ","0","г. Владикавказ, ул. Х.Мамсурова 8 ","","1","0","1","280","8","","0","","","","43.039453","44.663457","аккумуляторы дежурный магазин"
"13059","ШМИДТ И К","www.1eurosmesi.ru","info@1eurosmesi.ru","09 - 18 вых.: сб. вс. ","0","г. Владикавказ, ул. Гвардейская 4 ","","1","0","1","43","4","","0","","","","0.0","0.0","шмидт и к"
"13060","ФЕМИДА – НА СТРАЖЕ ЗАКОНА газета","www.terskievedomosti.ru, терскиеведомости.рф","terskievedomosti@yandex.ru","09 - 17 вых.: сб. вс. ","0","г. Владикавказ, ул. Димитрова 2 офис №124 с","","1","0","1","212","2","","0","","","офис №124 с","43.023705","44.683268","фемида – на страже закона газета"
"13061","ТЕРСКИЙ КАЛЕНДАРЬ ежегодник","www.terskievedomosti.ru, терскиеведомости.рф","terskievedomosti@yandex.ru","10 - 18 вых.: вс. ","0","г. Владикавказ, ул. Ватутина 50 офис №1","","1","0","1","199","50","","0","","","офис №1","43.028029","44.69096","терский календарь ежегодник"
"13062","ГУСАРА ресторан","","","11 - 00 ","0","Алагирский р-н, с. Гусара, Куртатинское ущелье","","1","5","165","0","","","0","","","Куртатинское ущелье","0.0","0.0","гусара ресторан"
"13063","СПОРТТОВАРЫ","","","10 - 19 ","0","г. Владикавказ, ул. Гадиева 56 ","","1","0","1","118","56","","0","","","","43.01432","44.667797","спорттовары"
"13064","ЗЕЛЕНЫЙ КВАДРАТ ВЛАДИКАВКАЗ","","89094779966@bk.ru","10 - 18 ","0","г. Владикавказ, ","","1","0","1","0","","","0","","","","0.0","0.0","зеленый квадрат владикавказ"
"13065","МЕГАСТРОЙ","","","09 - 18 ","0","г. Владикавказ, пр-т. Ген.Доватора 1 а ","","1","0","1","4","1 а","","0","","","","43.013157","44.662149","мегастрой"
"13066","ФЕЛИКС","","felix_vl@mail.ru","10 - 19 ","0","г. Владикавказ, ул. Гадиева 56 ","","1","0","1","118","56","","0","","","","43.014324","44.667776","феликс"
"13067","АРДОН фирма","","","06 - 01 ","0","Ардонский р-н, г. Ардон, ул. Пролетарская 5 ","","1","6","21","430","5","","0","","","","0.0","0.0","ардон фирма"
"13068","ШКОЛА-ИНТЕРНАТ ИМ.И.КАНИДИ Г.БЕСЛАН","","","","0","Правобережный р-н, г. Беслан, ул. Окружная 7 ","","1","2","28","606","7","","0","","","","0.0","0.0","школа-интернат им.и.каниди г.беслан"
"13069","ГАЗПРОМ АЗС №42","","","круглосуточно","10681","г. Владикавказ, ш. Черменское 4 ","","1","0","1","301","4","","0","","","","0.0","0.0","газпром азс №42"
"13070","ГАЗПРОМ АЗС №43","","","","10681","Пригородный р-н, с. Алханчурт, а/д Беслан-Владикавказ, 8-й км.","","1","1","39","0","","","0","","","а/д Беслан-Владикавказ, 8-й км.","0.0","0.0","газпром азс №43"
"13071","ГЛОБАЛ-АЛАНИЯ филиал №3","","","пн. - пт. 10 - 18 сб. 10 - 17 вых.: вс. ","0","Правобережный р-н, г. Беслан, ул. Мира 15 ","","1","2","28","350","15","","0","","","","0.0","0.0","глобал-алания филиал №3"
"13072","ДОН правозащитный центр","","","09 - 19 ","0","г. Владикавказ, пр-т. Коста 268 ","","1","0","1","15","268","","0","","","","43.047664","44.65718","дон правозащитный центр"
"13073","БОН турагентство","","","","0","г. Владикавказ, ул. К.Кесаева 3 ","","1","0","1","23","3","","0","","","","0.0","0.0","бон турагентство"
"13074","PLAZMA отель","","","круглосуточно","0","г. Владикавказ, ул. Маркова 52 ","","1","0","1","165","52","","0","","","","0.0","0.0","plazma отель"
"13075","Д/О 026","","","пн. - чт. 09 - 17 пт. 09 - 16 вых.: вс. ","584","г. Владикавказ, ул. Владикавказская 27 ","","1","0","1","7","27","","0","","","","0.0","0.0","д/о 026"
"13076","ЦЕНТР ОБСЛУЖИВАНИЯ КЛИЕНТОВ","","","пн. - пт. 08 - 17 сб. 09 - 15 вых.: вс. ","1779","г. Владикавказ, ул. Весенняя 13 б ","","1","0","1","6","13 б","","0","","","","0.0","0.0","центр обслуживания клиентов"
"13077","ГРАНДЪ-СЕРВИС филиал","","","09 - 19 ","0","г. Владикавказ, ул. Владикавказская 44 р-к =Викалина=","","1","0","1","7","44","","0","","","р-к =Викалина=","0.0","0.0","грандъ-сервис филиал"
"13078","СПЕКТР","","","08 - 17 пер.: 12 - 13 вых.: сб. вс. ","0","Моздокский р-н, г. Моздок, ул. Коммунальная 1 ","","1","4","29","493","1","","0","","","","0.0","0.0","спектр"
"13080","ДЕНИКО","","skgs@mail.ru","09 - 17 вых.: вс. ","0","г. Владикавказ, ул. Ставропольская 21 ","","1","0","1","322","21","","0","","","","0.0","0.0","денико"
"13081","СУВЕНИРЫ И ИГРУШКИ","","","10 - 20 ","0","г. Владикавказ, ул. Ген.Плиева 23 ","","1","0","1","119","23","","0","","","","0.0","0.0","сувениры и игрушки"
"13082","PRIMIGI","","","09 - 21 ","0","г. Владикавказ, ул. Ген.Плиева 17 ЦУМ, 2 этаж","","1","0","1","119","17","","0","","","ЦУМ, 2 этаж","0.0","0.0","primigi"
"13083","ТАБИТИ филиал","","","10 - 19 ","0","г. Владикавказ, ул. Революции 47 ","","1","0","1","77","47","","0","","","","0.0","0.0","табити филиал"
"13084","KANZLER магазин","www.kanzler-style.ru","","09 - 21 ","0","г. Владикавказ, ул. Ген.Плиева 17 ЦУМ, 2 этаж","","1","0","1","119","17","","0","","","ЦУМ, 2 этаж","0.0","0.0","kanzler магазин"
"13085","РОЯЛ ТЕТРОН КЛАБ крытое футбольное поле","","","08 - 00 ","0","г. Владикавказ, ул. Ген.Дзусова 18 в ","","1","0","1","9","18 в","","0","","","","0.0","0.0","роял тетрон клаб крытое футбольное поле"
"13086","ОТП БАНК","www.otpbank.ru","","пн. - чт. 09 - 18 пт. 09:00 - 16:45 вых.: сб. вс. ","0","г. Владикавказ, ул. Островского 12 ","","1","0","1","277","12","","0","","","","0.0","0.0","отп банк"
"13087","СТАТУС салон","","","10 - 19 ","0","г. Владикавказ, ул. Миллера 41 ","","1","0","1","166","41","","0","","","","0.0","0.0","статус салон"
"13088","НОВЫЙ ДЕТСКИЙ магазин","","","11 - 19 ","0","г. Владикавказ, ул. Маркуса 36 ","","1","0","1","3","36","","0","","","","0.0","0.0","новый детский магазин"
"13089","ИРАЭРОСЕРВИС филиал","","","08 - 19 ","0","г. Владикавказ, ул. Кирова 47 ","","1","0","1","105","47","","0","","","","0.0","0.0","ираэросервис филиал"
"13090","СТОМАТОЛОГИЧЕСКИЙ КАБИНЕТ","","","10 - 17 ","0","г. Владикавказ, ул. Тамаева 55 ","","1","0","1","170","55","","0","","","","0.0","0.0","стоматологический кабинет"
"13091","KEIKO японская кухня","","","","0","г. Владикавказ, ","","1","0","1","0","","","0","","","","0.0","0.0","keiko японская кухня"
"13092","САНТЕХНИЧЕСКИЕ РАБОТЫ И ОТОПЛЕНИЕ","","","08 - 20 ","0","г. Владикавказ, ","","1","0","1","0","","","0","","","","0.0","0.0","сантехнические работы и отопление"
"13093","МЕТАЛЛОБАЗА","","","08 - 17 пер.: 12 - 13 вых.: вс. ","0","г. Владикавказ, ул. Иристонская 70 ","","1","0","1","46","70","","0","","","","0.0","0.0","металлобаза"
"13094","VIP-ПЛАСТ","","","пн. - пт. 09 - 17 сб. 09 - 15 вых.: вс. ","0","г. Владикавказ, ш. Черменское 99 склад №7","","1","0","1","301","99","","0","","","склад №7","0.0","0.0","vip-пласт"
"13095","КОМФОРТ магазин","www/komfort-osetiy.ru","","09 - 18 вых.: вс. ","0","г. Владикавказ, ул. Ген.Плиева 38 ","","1","0","1","119","38","","0","","","","0.0","0.0","комфорт магазин"
